user_id,carbon_footprint_kg,water_usage_liters,waste_generated_kg,transportation_km,renewable_energy_percent,eco_activities_count,daily_temperature_celsius,recycling_rate_percent,consumption_level,eco_score,eco_impact_category
3,41.042718260707986,334.98144169362973,19.858399694132103,74.81919059789975,99.12632267336332,9,33.543260861770435,48.58174289126315,Medium,69.16556518665415,Average
22,35.472575407234174,217.61787168838862,7.1093815149556105,55.781322551106996,82.0012629119356,10,28.294679079530543,11.692353552539148,Low,96.56389752668004,Average
2,30.801516875237,385.6236799159313,8.464718533992166,18.059459817530087,69.48823736759591,8,23.340098066499408,68.2153161561635,High,39.355533610631554,Good
24,10.782515895525957,311.0590920579143,8.909248733620334,5.385820699802613,53.24926994371466,8,30.719267070825225,94.98996682460759,Medium,13.07173235897573,Good
44,41.50418795312014,313.7823565028988,10.384630526364473,32.005983252098346,44.88530716747082,4,25.197393180635945,13.70894580787565,Medium,67.17088592440608,Average
30,41.928776408477994,292.4351793550344,17.04796514806177,75.31873359134028,8.439238054454234,0,17.243571704777693,73.38831308025414,Low,72.93098004772062,Poor
38,33.16728515457078,298.8047795284996,6.244257691265777,26.933129830202507,39.93687483946909,16,31.568592927253196,63.2238150867861,Low,57.506057345881466,Good
2,41.91920796970706,406.14251242649624,15.96800372663773,53.95562204955051,91.01346367821343,1,11.657013823531186,58.36050370080997,High,20.681789313339628,Average
21,34.31681473360046,141.1925917325262,9.29558329554338,72.79471767307432,80.8022629906553,12,26.439238247261727,39.012023468833924,Medium,50.445594166935535,Good
33,14.300796194453543,233.74512452419287,12.833396905916153,10.794371464646435,21.60513650116872,8,31.44690364822271,35.513164775381256,Low,31.21897365691294,Good
12,17.32825072945102,130.20134552155568,13.38572959807351,68.52980161158733,46.660778469721585,3,26.939495591098886,4.524918901888785,High,42.746652816668906,Average
22,14.656510386876835,401.2984882989803,8.711275469400821,9.18708877100447,81.67232025585446,4,25.918262571615706,21.790870825201345,Medium,64.52185758446639,Good
44,21.976658745258913,208.92074188811978,11.227073693704494,96.51297421269966,6.738455478552252,10,27.57914882215508,1.5176882286826898,Medium,74.52147426908346,Average
25,6.753340953960514,458.9721639275537,9.434561143658545,48.839413006493956,38.73925856686593,18,18.95165744901933,58.14171055820205,High,23.22246909013431,Good
49,32.821424795205175,310.63138666371754,3.24439015135915,15.067610770987738,85.18412368739476,2,31.22512046471078,10.585323587790885,High,40.532536064695336,Good
27,20.144939669992695,420.2999085944484,9.868976998702877,34.23836360335465,40.389786417012374,11,11.103094254082736,87.30193940297161,Low,26.91615709916292,Good
42,34.507518592133394,491.5725742463845,3.753081065963939,41.34164492952615,7.761464473144086,18,8.821592480010178,52.314302069716526,Medium,19.86316138618691,Average
28,22.342847943450426,435.9155437826282,9.290374383445787,75.81850110765373,54.253436853225146,18,13.565263403555347,69.96899090587084,Medium,78.33872199958384,Average
16,35.67261510377554,446.7975040046094,12.672531196972074,74.34237860766093,86.17424949182954,12,20.947321903249794,41.08570918404965,Medium,90.92526944369924,Average
15,20.3281056258908,263.1937981459379,12.429468188183014,61.194050533733105,59.02855429531597,6,20.31685386228014,56.057980900104866,High,37.02321856845767,Average
47,16.731253770615638,320.6890381037359,13.927183022149766,10.593071255849296,22.627910821423182,14,29.6179627302976,94.26591769666305,Low,75.12789243737669,Good
44,27.32168544320328,201.5554256173217,3.714707143183273,15.15693715876736,38.423962013738134,6,17.137059692120523,8.273403962367077,Medium,89.69952893644111,Good
3,36.180066141137274,178.44523987738114,13.738218419547882,9.375692064555663,45.01233611819322,7,19.53033278874526,25.393777192369615,High,84.61242105302316,Average
37,20.67514720039388,302.2031516424135,7.6186650205360475,57.71727832875501,57.92663538205268,4,5.4010304977818695,77.99883269105443,Medium,18.28133885392259,Good
7,47.149166833506825,338.01959188016826,9.182827030468,87.71384415114039,75.93510257526131,13,17.292177093288174,9.873720688266586,Low,95.62918815133614,Average
21,6.763384700404082,235.7084983584764,17.4437525706087,43.38005122547718,9.88736176406354,3,24.433226988510263,7.566110390411085,Medium,37.66764404294625,Average
9,23.807571427201044,327.77740710540013,2.1625472743319047,16.08481739577462,88.96520330175663,9,5.465249918797765,36.15413987540386,Low,33.92406611738363,Good
39,48.541124818411134,454.9841930054012,12.591427400130899,55.804232514896704,1.230970301607559,19,13.426458955587313,9.216795847243231,Low,6.2431327277780335,Poor
18,29.65873474616393,322.6886339133464,12.776851641801937,81.17522168657099,37.005233467425526,14,11.238690778681697,58.507844220620306,Medium,48.6173654104883,Average
4,24.056192403865335,388.32523852420263,9.139875974184115,74.171206151293,2.7420309972657653,17,6.259562867287647,22.627525081659982,Medium,10.90136156409287,Average
25,30.583412768748126,422.12598694316205,6.266501427950051,88.14507796750213,39.297422534529126,19,19.377802697436124,89.56979631993724,Low,24.853982092742598,Average
14,30.91660588661381,495.4915127821771,6.22413268870792,27.790209724886783,52.58125988733238,12,10.451698796844695,78.35000808452567,High,31.694262176728138,Average
9,37.92414898848381,341.2789608707918,17.906774053893546,19.395386726777485,51.16813865815117,7,27.292446188941405,69.97052060994761,Low,80.8826323491684,Average
26,10.746037824010951,422.7400595850344,9.956438728091435,87.98164859419387,16.562834702826535,8,30.437836512900454,61.694402738450194,Medium,87.54886503958966,Average
2,16.250740214724708,485.05972742194984,7.956008533805095,65.75603127780231,64.57405100956123,15,21.367555480074433,86.34657303414633,Medium,30.246631746146967,Good
20,31.124480555475944,477.7638902309094,10.077996328965256,31.092893000755417,4.477845050466822,18,34.45122027563424,22.30620615427569,High,85.86981212445738,Average
28,44.02024732443749,156.43273951108543,14.049027226268505,74.23480505725092,76.19068201324154,15,18.51435714411786,87.31088427642277,Low,85.72309373697911,Average
47,30.284001146469812,262.55692330940883,4.6236182284055305,81.51183844803678,94.66444339935462,6,20.401046306747467,78.94922984240523,Low,76.46509503848735,Good
7,15.736858690565308,229.59602444271985,10.089809033847278,61.497824034113236,33.97688271511179,13,34.67653261873251,74.81608263876855,Low,14.669511401518154,Good
44,35.59301509551106,134.77000598013973,12.581918679986964,68.78841098799151,51.72393817143319,13,11.946453078951464,56.1255678074924,Medium,69.0322846900729,Average
8,38.295894220131856,353.29630996438425,19.074500387325806,37.52599044426663,37.891027805881436,3,33.276378190307156,24.62441609706001,Low,94.50240645805688,Poor
47,15.720626858179076,394.36184527840095,6.545500077357547,53.86956673430391,0.6710390304059954,14,6.285126653573397,42.35479159918963,High,68.2540478767157,Average
35,21.997799877933268,439.2512381867534,8.46651346249242,52.415917072616224,38.587450289511594,2,18.391606707895843,79.35706545388015,Medium,33.16168491078339,Average
14,29.044736308875354,149.1107558650834,8.828454618603628,84.80477911307719,79.17202592613465,4,7.100105363991974,3.1778484357324444,Medium,50.05793174308313,Average
17,27.345253580738497,450.57763035011754,12.899686837607891,83.99639802821825,59.59888421834818,0,26.87704228740929,78.20507692637582,Low,64.57250433510536,Average
36,22.532813879864158,357.1702254457013,8.42117695472003,83.26804693470432,10.125991461515893,2,23.252268076400533,24.00707404875665,High,51.05704087285036,Average
40,18.39358285291899,381.57845405540377,11.60321465539452,1.1031614262465794,84.7139489693785,14,26.199027904027893,14.430920072160303,Medium,11.995294173096982,Good
4,9.499319922283853,464.24960141612155,16.07222593721053,74.95454844688882,53.108534488524285,7,16.23441199904051,11.570131818030216,Medium,31.206404465202063,Average
2,7.406838353631601,349.90450841730046,14.696940694019665,75.86763901110048,84.17233617446762,3,16.08445802094141,2.725001195081511,Low,80.23960305536325,Average
6,48.134367359743926,234.34634285993403,10.03463563722654,67.83788228551418,58.02215187850294,1,6.359578368826838,52.35864852214529,Low,86.14180460955174,Average
42,43.12144148430154,430.0429325690639,17.55589119813504,75.62646578914526,55.96884448379399,9,15.498348185889194,21.82598726937295,High,13.730003271557024,Poor
4,20.97073357082243,245.2236848780362,12.046524492689532,84.19703714967088,10.52591851970124,3,32.87865206786178,98.94317657796316,Low,95.23867523987246,Average
29,48.05603983069054,113.69124432821165,11.718305111039825,47.03190541017857,16.735973313862797,2,16.37679611541347,57.443675587220575,High,32.88226178486093,Average
18,35.454645699093646,432.2618026260999,2.615379786904847,50.20502134884472,97.20252564965911,1,29.9410311866591,13.788526935601041,Medium,66.231373873072,Average
26,26.71344273391891,238.07685795251024,19.76047364642891,12.471405691139047,22.848674675477078,16,30.269765142498024,68.87625408113654,High,75.18251459566811,Average
44,27.186154599731225,409.5338092805361,4.213474553533281,38.53758830473618,97.7452117990368,19,16.197234691377012,89.77435665097254,High,81.19462346378835,Good
34,8.747798503786683,245.10315786637818,6.160356423697639,64.33651799117843,53.19127065242634,12,23.95966041188567,74.51794953696144,High,94.57497022259301,Good
10,9.126686626631649,444.42720798988864,2.9305430703474853,78.03997761472745,13.578904706393713,4,7.861148068191759,7.6439861039447665,Medium,31.29195480288226,Average
36,32.109841665550356,187.80421003238348,13.520053403064447,21.720909769121054,9.930220275369294,8,8.110357422028294,89.58841811926595,Low,85.85064545515544,Average
14,29.916637355561033,489.81890607954796,6.04462118550824,13.78228991592354,20.886407070574,5,6.459729909851399,79.39293858599648,Medium,13.168690343620703,Average
31,14.572755276090303,411.90350991521234,5.240187874509023,66.30420045004922,92.56373300253358,4,22.430452801253285,15.830390010561434,Low,70.50409063535928,Good
48,47.57875442967606,145.69517036815873,3.594000516018345,0.18798835249106416,41.41502243282268,9,17.78212932878291,5.1785888732816865,High,74.19777295139859,Good
15,40.15832227120411,326.3106479866242,3.859561228232282,17.837258430732984,39.54342679929144,7,21.440970699927203,55.73105753143085,High,67.77232412013204,Average
8,10.105907090785161,494.14692489669386,12.524072607966596,2.9071380343953734,31.320626107017404,6,20.632195715251633,15.60358113399769,High,25.2314736135153,Average
14,46.891809755928165,288.42618107752577,14.387741585598718,16.688511785487094,14.706185056658839,6,15.506089732721907,83.4590952595272,High,87.30431470152034,Average
23,48.841169384048456,172.8428555286333,9.152821792359218,18.131927992550523,48.78511971924064,5,25.324202444704188,35.833465667167374,High,16.8858463370395,Average
40,49.81690589136481,293.91134686013845,10.638147468657317,38.76735947503942,13.00477825111387,19,27.75505642749172,91.28924447365753,Low,5.363479152083084,Average
21,7.514201960480752,304.9830623527686,14.347419247693715,40.2327124686556,83.54802363823276,2,5.438847766330271,56.56881721410058,Low,71.74649906119122,Good
16,38.166600055595396,396.6747776914662,2.3128362233386337,87.42624706102377,37.03969862753065,18,11.21726899306635,18.267238423966813,High,47.54757152327337,Average
45,29.5662096574245,379.53834126436175,7.816351827265014,51.010971249882516,37.48035677817963,14,26.397076042500103,13.95988673598001,Medium,84.90980199586761,Average
18,36.76241677454125,261.02001743879225,19.515759465266235,72.34047656122863,47.40064284831559,3,16.598605179015024,57.64724375577539,Medium,38.3397141058259,Poor
47,48.58933747883607,187.2092429976346,12.442020134518424,10.413735792028744,44.41277131657516,11,24.874518408248246,76.18836118624439,High,16.827858850771282,Average
24,35.96135045787676,358.0216671077318,6.576042438154879,22.543875546369385,99.48579730593215,5,15.408879792036753,78.15056477421821,Low,83.64421924698698,Good
26,42.66337434068182,268.6815738213127,11.391140839451836,70.29434409786768,54.53811212183025,18,16.722654569889112,27.575740444128126,Medium,54.89096316400717,Average
25,44.00909173898786,152.91048445013217,8.167762786176477,5.280396046852809,8.820170378987068,3,9.760366210690547,20.424675891216747,Medium,18.91957923903549,Average
45,42.73163436937933,460.22892049455425,11.580409798873385,48.65976622437531,60.687734157692994,14,12.7469305899848,1.6756304492382412,Medium,72.03839985864458,Average
41,24.17411637711235,376.48874304386175,4.263347212519679,59.936896566293385,15.158429286987996,8,23.162352725227617,67.91991512011694,High,51.111363848950056,Average
29,15.015938790696374,373.2735425781926,4.388863768746993,60.214564405248105,3.0937644731341973,4,17.99489333945499,7.656825843353898,Medium,60.431298224031984,Average
15,22.849322087941335,429.03355036466957,4.583762516709071,2.293281126804203,97.07421536772482,12,28.229080488337853,42.07612017659258,Medium,46.089833820658185,Good
45,45.13536089495495,311.86467146203245,18.91675625468315,32.21080042291855,77.3538891534564,17,30.577548648150284,60.16821640182961,Medium,82.87089838180064,Average
1,11.597216976141148,426.0217713609828,15.192180530144153,63.6490651049154,98.01089924137669,4,21.249392546502797,93.71089449196771,Medium,82.95627156830498,Good
25,28.09967759115768,299.2363014044023,4.922874103921776,14.899973614924345,47.78784480222424,15,27.748018761681774,31.180213695576864,Low,70.93888218243862,Good
7,15.495263259103751,126.87015996628404,5.3902835077808255,69.54156483280532,53.225753114897614,18,14.207135395837101,24.977216244651977,High,10.540137739646227,Good
9,31.158743775205203,262.0992352110755,15.154930547675775,74.59252088136745,16.833695591913024,13,17.449136462002347,65.41601542860984,High,83.88538619040689,Average
24,43.84123348950517,298.9859575919562,4.810949206259131,98.19691904461453,24.69074266675856,15,26.38333028650493,61.923903205358165,Low,67.10129805329098,Average
1,44.61619858872876,388.08103265291834,6.222103280026916,20.984199485640943,83.85492149028282,14,16.58635978451092,33.21097833081246,Low,69.70241660042996,Average
44,15.650833715693544,142.63149205146973,19.340242990767184,82.51306676661152,35.61856471175942,3,22.655148054769665,92.81018355097865,High,36.298284040387166,Average
8,45.84621678568458,156.0074154641796,6.595517445111773,52.0296576918654,82.6814973796419,6,10.561183372475345,84.48623274896327,Medium,87.92795561570067,Average
24,31.634993246957794,205.47352105384658,13.90938230668064,37.34625961441734,70.90137242870318,15,22.99313944911494,22.398254586508116,Medium,72.53716002348575,Good
11,20.75982110151411,206.5993573483529,19.61536317320955,12.237675732517793,17.71709252718655,7,30.845411216806806,23.91425454345232,High,11.259046652919446,Average
17,36.86815380124399,392.873831383625,8.737341808516268,73.55056064875376,50.744636611974215,16,31.059189194702768,51.23003468870806,Medium,40.77780344061627,Average
8,26.67501445838519,200.2922642246391,2.31528783551712,23.585759914368708,67.73873215187169,15,26.73033218988619,77.35721017307203,Low,88.63803619601417,Good
35,22.00944155550145,353.239225342979,6.394651227602736,37.142200187304574,23.50372148038251,9,27.372601372283782,4.4040379388464395,Medium,4.719670169737899,Average
35,36.7287963933497,297.7095400553086,16.955789444150696,6.254222689736844,83.06885105200769,9,21.73782335452102,69.33351537347066,Medium,96.14166196420496,Average
33,16.19258694936296,329.31775127176024,17.56295904719066,80.13669158195191,54.48276575451868,1,22.540042704974745,64.82358973820969,Medium,67.91625683195628,Average
5,19.861363805859433,435.2427852713183,15.833348561428242,76.65885239716434,16.52420504426032,8,9.00951744231554,23.148009591298823,High,63.13759776433766,Average
42,24.55033300197221,261.7526006196097,4.035976743378314,73.36158300423125,58.29844261646024,16,18.315775652639033,68.13530132413487,Low,27.05592564879914,Good
39,16.415697824291243,408.3645508257082,16.319186690535258,29.94435104918867,99.9713804155914,10,18.523288516590917,94.01831912520827,Medium,24.879178873917706,Good
41,23.23409390516377,268.81442382027495,18.536200345883078,17.348007426595725,15.052149166341355,9,33.754935070032204,4.6785844971768515,High,94.20582194885955,Average
28,30.716286134225477,241.54855062449977,12.81097176583225,63.75532644702297,81.67569301195282,16,17.93260587869868,31.96520552920625,Medium,29.827245423412275,Good
7,38.34382374098007,483.4508709252882,18.935756414085166,49.616638411321944,20.730900318755797,3,21.48027934708273,43.817671666635526,Low,77.55052967189994,Poor
9,39.523768389885724,173.7483682715853,16.883099906813793,17.82524669046416,78.23883294600873,15,20.997541978373075,89.92603589246896,Medium,39.31217982070792,Good
8,42.02556583445119,136.13478423104314,14.005487305836331,68.59112710498637,73.45779231214132,19,24.102851511329813,96.22614466091566,Low,13.925407078470398,Average
12,38.48952456244841,408.3943702141914,12.389334260811466,99.11264318213037,30.048938560043236,14,27.446984939956877,44.41152464963323,Medium,1.071529769535895,Poor
34,35.64677421936091,127.29988214163663,8.27432601035547,74.72195877420377,32.58231175644498,4,11.751256285126164,75.00284121421912,Low,54.42573370152508,Average
33,15.687791208161148,434.8315962812118,4.867174014370493,73.99863866856118,79.25213919629192,5,20.861732572953073,53.1661023764483,Medium,97.57788185489326,Good
48,23.010030179241117,274.8773585428974,12.889170608429735,95.03127529305917,46.14455118873126,16,29.777531219480913,53.77829347413765,Low,36.91361938092045,Average
23,26.497170089610247,466.2054709167656,7.726007965126151,20.29363675749022,73.08180287118088,0,18.893441415125345,27.809951506635645,Medium,35.719233399304485,Average
24,8.73010947620094,388.6131444487622,17.595896015497615,56.55499649214404,14.798414736583476,18,13.35372639120719,21.69562458638795,Medium,34.40916178494421,Average
37,28.776655458374414,344.16186680318305,19.880064872455314,97.96467150338835,85.25577819015535,3,24.64127226068897,28.800534592404116,High,52.054383730485846,Average
35,24.63511242229502,479.7227188231063,15.543699727080305,16.529411097017455,71.08847166823192,16,29.713021873973688,55.63280072570793,High,44.06648834242935,Good
44,41.09491620620303,258.6597492208217,3.628670515166913,70.02519594445211,90.69428088348339,8,6.894208787821739,2.9155186022088997,Low,87.99146267270145,Average
40,49.00553009394219,481.63477461585325,7.196340719551486,58.5810145971902,13.237237903497245,1,28.303714502216813,90.72489443564058,Medium,50.55207917234903,Poor
22,30.020226738916303,154.00051096848279,3.963973371783495,58.647909218870694,59.30145003605977,7,29.649437988853137,15.628370954977623,Low,50.77578381885688,Good
27,19.520887472491268,293.5019767729651,13.709209660250885,69.76706275200752,59.912058504032515,14,18.845687827658203,22.008867687138654,High,13.83715947205566,Average
35,6.953035248417774,207.96448895687797,15.773435562004124,92.96169228756843,35.34607405467825,6,34.49916970455402,51.827617644764636,Low,98.27395409103859,Average
1,46.60894986006182,315.93711156327737,18.662146955852812,78.2581939851338,45.84664245692578,5,28.601250221219274,71.01147663372794,Low,24.99728908688297,Poor
35,46.36020718753967,164.80555115663384,9.887102235415778,5.613610341621,3.798156328985347,0,28.209876946869972,9.57290547443973,High,7.336406745960266,Average
37,16.384557559515848,436.61186412401736,18.224761692591997,85.27280198757113,74.5860038627012,14,27.435157232362155,31.76946975471622,Medium,66.31462489752089,Average
47,36.29350053979914,438.5631397258229,17.802040862743894,22.554132992573262,54.9322479403174,6,9.51824309654822,96.86746055743572,Low,59.53663701568727,Average
14,8.394554619039617,482.0945250893916,7.7095229017771745,37.6914164736372,5.774105186917378,16,11.516926593590323,26.23429667809457,High,41.514565399274574,Good
3,12.479694435916382,161.8688563532945,17.64021125973028,46.17328136123822,68.07558929604855,1,18.919703943932753,31.305014506314688,Medium,42.2192233880678,Good
1,14.756409796392106,349.3330203619963,8.762100533871077,48.090600075306966,46.67820772311879,8,12.920130498783976,83.64984906180335,High,78.50639210464311,Good
5,18.252227607774344,289.69492348014785,7.343646942085054,43.51803992553568,3.4461259425,8,17.457229170021215,5.021443169045526,Low,19.571264009964906,Average
26,49.81241187632168,237.75349281769329,13.683343858299075,93.73532942158644,96.96077268480954,12,31.65392329768762,46.46131688089709,Medium,82.02533189448897,Average
14,36.36162751387167,240.61606445368753,7.910862101931459,70.60190076640247,94.91121430894405,5,29.729806756378075,37.96167644516702,Medium,64.87471138950181,Average
39,22.289082412064896,265.1174202427009,13.343757469924595,63.117064595670634,51.290241614719754,5,23.901196354399467,31.658675990865113,High,41.89697737795244,Average
27,38.16953176293587,381.9702198755812,12.976972498976501,4.984202778294156,9.36724207059102,19,30.743611827533105,28.569959404476453,High,45.80286165838686,Average
9,46.186445375109784,339.31442330726185,12.141900692272259,90.39133302603747,75.46212215985918,19,28.513171670517476,9.13741048604092,High,25.66472071860958,Average
15,48.141608333353076,283.8726051044524,8.84755467619036,90.93901920083962,49.1931100105729,2,17.869547955226714,31.48258293516488,Medium,75.21143326969748,Poor
15,7.603875399096832,130.37336414784883,11.872994989726582,78.02130634301024,30.24474782893799,16,11.031954561498354,4.305240271566857,Medium,51.287474230526776,Good
26,22.753480937365843,131.10613763158284,12.736738549737588,0.7029203813619156,49.14181775285568,16,20.42603120028018,78.09638636444353,Low,32.08545427498436,Good
42,9.804022967114797,100.9357562503113,11.822363992918522,5.728025107762336,52.244414540546444,11,27.086866475856503,39.82277939580116,Medium,59.60501157609502,Good
13,20.104702915863342,487.0797552828346,9.999550149521628,22.522370226848977,56.27116990223392,15,18.09258796188779,44.39038323199116,Low,99.5734452051323,Good
32,12.635595675300449,102.10152742335397,2.264007026832749,13.134940814490669,44.12237136553265,14,25.003157293516917,89.35945864501316,High,43.52622796565539,Excellent
39,34.108176275092575,141.23749840549794,12.567110738620718,39.88360297037295,60.575530313905666,12,7.829822788731309,65.80549838612207,High,92.06914007786196,Good
49,22.472077279544248,225.83862272376436,5.031998932568953,92.26230580877896,91.87347106063774,0,27.440142091142103,0.8059103342119789,Medium,34.50168399245661,Average
32,15.322763556722736,422.97210072670447,13.566367441049414,47.206043419699824,36.226808709859114,16,29.38140859679186,94.3174822961285,High,5.4732706924985886,Good
4,16.96720662339075,484.83951430564707,15.668197902611588,1.340262643216561,72.5716463219949,2,26.205135673416233,23.714446597771122,High,20.424210636842886,Average
30,21.21552928423707,416.00542351674244,11.008015564353347,28.274568957876202,89.44525568242322,14,34.01790762579097,10.761418475985884,Medium,41.86951433276842,Good
37,16.697743828441823,376.22409297825624,11.76254596963529,4.459490837296154,45.597927575993694,3,29.799561723819213,76.81281783808822,Low,21.963492859456903,Good
23,25.395838107297397,308.52026696542777,19.12661407398784,3.6287622613502157,44.34558363819041,3,32.09281183629615,50.047731586671816,Medium,0.02270382182555375,Average
39,6.454217799934271,134.68208474487344,17.249012504706336,27.571985309555224,60.21169853547795,17,33.00713250372944,43.377056601801755,Low,91.50015377475272,Good
45,17.589357822602558,483.26831720157213,18.45625728712646,27.56123386789454,59.14067594224881,16,29.04043975621426,24.950307968274178,Medium,84.3879411230929,Average
15,23.50430243924838,403.3569655782726,16.647793189752555,78.7126602601604,80.6589342326277,18,25.227765260194975,54.74714898623186,Medium,74.22922314869471,Average
43,32.12518469104843,355.57975413370474,3.960530153241166,97.4834652781112,47.64833837782927,10,5.171557440823679,27.438460520258744,High,16.781459564602862,Average
29,17.193093913180846,403.61433821553993,4.681853407463505,37.12070938899983,99.61229496394411,19,18.97477259669374,90.15830052870676,Medium,12.036357620998606,Good
36,10.993330635068737,389.64133170925544,11.479228350841272,42.88868788610386,5.947156886728077,2,22.13486895867083,21.52044797331928,Medium,6.760474947238315,Average
13,8.429017081962343,354.8926319157947,6.4292538583639685,84.47894362860214,0.31678485807017376,7,14.12090817343999,88.43551504557536,Low,72.40291887729212,Average
32,47.32393222109226,492.2307200719953,10.580518550740866,26.813902009551338,64.01983115596238,13,14.543133407104161,55.940542572735694,High,92.88079606878853,Average
7,23.748757598231563,461.34552505440996,9.098575828730304,15.638180440344795,29.84349123618767,0,33.834782471304955,82.8488133895241,Low,43.053582091303696,Average
22,31.15231795313718,358.66596764686534,11.88945629174816,85.30896234036504,24.03823886994838,13,31.751325956082376,71.2845995860955,Low,11.914067199604816,Average
28,46.36294483260018,377.27008458276987,15.443762890444809,4.650058644006549,31.189908000428048,1,30.475370165051128,69.66951114367485,High,51.23928207321066,Average
2,8.723678901588777,120.63832266348399,14.87883632778694,61.96994401994157,25.60475651049543,3,17.18035405118332,32.43458076950557,High,34.88319074586301,Average
42,44.449766866660674,367.9669858200157,11.382214384736018,56.199284746680675,3.079004966044785,18,5.410956512267436,23.38969314722035,High,37.48249243499977,Average
45,29.82145426448315,117.66617508404008,16.803081538707048,34.59204475016943,97.15330423905887,5,7.406667393671422,21.088622768078814,Medium,62.13306241557073,Good
6,12.417541751165043,335.3055027879724,9.7555176476846,31.5189521097359,22.074548845278173,0,14.365891046528109,85.71916570595887,High,71.87181132622024,Average
28,23.506480246341606,499.7413998263339,18.140857217122203,77.18577261816213,73.40297625893064,16,5.47228738987031,82.042682025902,High,11.060359887316086,Average
28,39.99210276808515,322.3226325748718,3.28304486099295,8.642461076254648,76.25963946941752,7,5.514493457455943,44.057352801230735,High,3.5590230806476386,Good
44,26.61665368398596,289.28404723253334,19.183880540599535,23.67843093113854,92.92573980072292,18,32.49809904927233,13.24046134964546,Low,99.43303026857149,Good
44,49.337872279947696,225.14194260223502,13.784475465764267,73.24487318380898,3.0549457093379973,0,26.18475506357162,38.225225197745836,Low,23.272834891555185,Poor
20,21.953253647207333,148.20903151458577,8.841341160869696,54.83205837264242,87.20483384470077,4,14.26867970204458,61.93434541369114,Medium,5.383052490845907,Good
30,38.73102349892324,392.4094685833127,5.548774278311792,12.798820853358638,52.722618083980024,15,8.979337328028596,45.44031544799528,Low,18.987532909591998,Good
11,22.68452520404866,177.03961111425218,10.625298129984799,88.213561428206,63.25441099658279,5,20.349071536852314,78.0189268482995,Medium,3.895784634846422,Average
28,42.31238993179315,146.11280849891375,5.5020498173354175,39.34478465635915,64.44702771210336,7,5.160384825630934,99.76228222513855,Low,39.181089461717164,Good
25,30.608666112458643,268.705063892205,4.9939689393765585,82.78683753221728,81.97978049847275,12,33.15241231574432,19.113208844889684,High,80.24017844513243,Average
39,7.85803233155006,418.13673518363896,13.112331633433536,78.77130155277086,33.34073221591105,15,17.444453581668416,45.965081965957246,Low,34.124444975772064,Average
33,6.656984043619612,398.02581924808817,11.415525042472124,62.4425446471728,73.30511898599934,2,17.070048657119983,43.098390192082206,Medium,44.418340687836654,Good
1,11.023345346028494,121.95304585858997,14.06172862299695,49.448113129509295,52.85781097221971,18,16.717808227453467,30.44925327489508,Low,67.55867735674389,Good
27,5.6152384172148775,282.0574740144624,18.732905793595805,97.95508403817568,79.33940143053478,11,7.079849911632943,19.80955167202896,High,50.889407006988016,Average
